community,ApartmentTpye,P/m2,address,houseSize,down-payment,year,toward,pricePerMonth,houseTpye,layer,decorate,SingelLabel,detailUrl
高新小区,2室1厅1卫,,5400 元/m²江海区－中环广场－,东宁路70号,50平方米,8.10万,2006年,南,普通住宅,高层(共7层),精装修,70年,无,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1656554138?from=filter&spread=commsearch_p&position=91&kwtype=filter&now_time=1555664701
天骄半岛,3室2厅1卫,,11136 元/m²江海区－中环广场－,富华路,88.9平方米,29.70万,2012年,南,普通住宅,中层(共16层),豪华装修,满五年不唯一,https://jiangmen.anjuke.com/prop/view/A1610847067?from=filter&spread=commsearch_p&position=92&kwtype=filter&now_time=1555664701
碧桂园西江华府,3室2厅2卫,,11326 元/m²蓬江区－良化新村－,白石大道,89平方米,30.24万,2015年,东南,普通住宅,高层(共32层),毛坯,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1628483998?from=filter&spread=commsearch_p&position=93&kwtype=filter&now_time=1555664701
兴华苑,3室2厅4卫,,7387 元/m²蓬江区－江华小学－,东华一路,121.6平方米,26.94万,2003年,南北,普通住宅,中层(共7层),精装修,70年,无,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1656268135?from=filter&spread=commsearch_p&position=94&kwtype=filter&now_time=1555664701
中心花园,3室2厅2卫,,5000 元/m²新会区－信合大厦－,中心南路,110平方米,16.50万,2002年,南北,普通住宅,低层(共8层),豪华装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1656756824?from=filter&spread=commsearch_p&position=95&kwtype=filter&now_time=1555664701
天御云景,3室2厅2卫,,4642 元/m²开平市－南岛－,长青路6号,96.9平方米,13.50万,2014年,南,普通住宅,低层(共15层),精装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1650641063?from=filter&spread=commsearch_p&position=96&kwtype=filter&now_time=1555664701
江海一路2号小区,3室2厅2卫,,4854 元/m²江海区－中环广场－,江海一路2号,103平方米,15.00万,2005年,南,普通住宅,中层(共7层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1650151109?from=filter&spread=commsearch_p&position=97&kwtype=filter&now_time=1555664701
经纬花园北苑,4室2厅3卫,,5068 元/m²鹤山市－中山路－,前进南路,148平方米,22.50万,2008年,南北,普通住宅,高层(共7层),精装修,70年,无,满五年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1654276691?from=filter&spread=commsearch_p&position=98&kwtype=filter&now_time=1555664701
美的雅居乐公园天璟,4室2厅2卫,,10938 元/m²蓬江区－滨江新区－,芝山大道,96平方米,31.50万,2018年,南北,普通住宅,中层(共33层),精装修,70年,有,不满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1589581304?from=filter&spread=commsearch_p&position=99&kwtype=filter&now_time=1555664701
雅景花园,3室2厅2卫,,5588 元/m²蓬江区－东湖公园－,潮江路,102平方米,17.10万,2005年,南,普通住宅,中层(共11层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1649994087?from=filter&spread=commsearch_p&position=100&kwtype=filter&now_time=1555664701
侨园北小区,3室2厅1卫,,4200 元/m²开平市－侨园－,侨园路68号,100平方米,12.60万,2000年,东南,普通住宅,高层(共7层),豪华装修,70年,无,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1642919223?from=filter&spread=commsearch_p&position=101&kwtype=filter&now_time=1555664701
方直珑湖湾,3室2厅2卫,,13093 元/m²蓬江区－汽车总站－,新昌路230号,97平方米,38.10万,2017年,南北,普通住宅,高层(共31层),毛坯,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1579522186?from=filter&spread=commsearch_p&position=102&kwtype=filter&now_time=1555664701
益丽龙湖,3室2厅2卫,,10802 元/m²蓬江区－潮连－,中兴三路,93.5平方米,30.30万,2016年,南,普通住宅,高层(共27层),精装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1659897736?from=filter&spread=commsearch_p&position=103&kwtype=filter&now_time=1555664701
东堤湾花园,4室2厅3卫,,8800 元/m²蓬江区－江华小学－,堤东路93号,125平方米,33.00万,2006年,南北,普通住宅,高层(共7层),豪华装修,70年,无,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1657773680?from=filter&spread=commsearch_p&position=104&kwtype=filter&now_time=1555664701
星河湾畔,3室2厅1卫,,7656 元/m²恩平市－飞鹅塘－,荣誉市民大道,96平方米,22.05万,2015年,南,普通住宅,中层(共20层),豪华装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1636875269?from=filter&spread=commsearch_p&position=105&kwtype=filter&now_time=1555664701
江海碧桂园,3室2厅1卫,,10529 元/m²江海区－滘头－,仁美里103号,85平方米,26.85万,2013年,北,普通住宅,高层(共18层),精装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1650388526?from=filter&spread=commsearch_p&position=106&kwtype=filter&now_time=1555664701
方直珑湖湾,3室2厅2卫,,14872 元/m²蓬江区－汽车总站－,新昌路230号,97.5平方米,43.50万,2016年,南,普通住宅,高层(共32层),精装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1635840215?from=filter&spread=commsearch_p&position=107&kwtype=filter&now_time=1555664701
灏景园,2室2厅1卫,,7831 元/m²蓬江区－乐宜居－,杜阮北一路,83平方米,19.50万,2005年,南北,普通住宅,高层(共7层),精装修,70年,无,满五年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1599949243?from=filter&spread=commsearch_p&position=108&kwtype=filter&now_time=1555664701
海伦湾,3室2厅2卫,,10000 元/m²江海区－外海－,江海五路,98平方米,29.40万,2015年,南,普通住宅,中层(共31层),毛坯,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1637354793?from=filter&spread=commsearch_p&position=109&kwtype=filter&now_time=1555664701
美的雅居乐公园天璟,3室2厅2卫,,10208 元/m²蓬江区－滨江新区－,芝山大道,96平方米,29.40万,2017年,南,普通住宅,中层(共27层),豪华装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1603021253?from=filter&spread=commsearch_p&position=110&kwtype=filter&now_time=1555664701
五邑碧桂园,3室2厅2卫,,9545 元/m²蓬江区－蓬江周边－,群福路,132平方米,37.80万,2012年,南,普通住宅,高层(共15层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1652618138?from=filter&spread=commsearch_p&position=111&kwtype=filter&now_time=1555664701
海伦湾,2室2厅1卫,,10793 元/m²江海区－外海－,江海五路,78.6平方米,25.44万,2013年,北,普通住宅,高层(共25层),精装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1653217335?from=filter&spread=commsearch_p&position=112&kwtype=filter&now_time=1555664701
金泽蓝湾,3室2厅1卫,,4400 元/m²新会区－新会周边－,骏发路2号1座,85平方米,11.22万,2016年,东南,普通住宅,高层(共17层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1654476227?from=filter&spread=commsearch_p&position=113&kwtype=filter&now_time=1555664701
奕聪花园(别墅),5室6厅6卫,,13004 元/m²江海区－外海－,金瓯路,283平方米,110.40万,2019年,南北,别墅,共4层,豪华装修,70年,无,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1646905771?from=filter&spread=commsearch_p&position=114&kwtype=filter&now_time=1555664701
江海花园,3室2厅2卫,,8852 元/m²江海区－中环广场－,江翠路,122平方米,32.40万,2004年,南北,普通住宅,低层(共12层),精装修,70年,有,满五年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1650969938?from=filter&spread=commsearch_p&position=115&kwtype=filter&now_time=1555664701
保利中宇花园,4室2厅2卫,,11905 元/m²蓬江区－滨江新区－,天沙河路,126平方米,45.00万,2015年,南,普通住宅,高层(共33层),毛坯,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1640794618?from=filter&spread=commsearch_p&position=116&kwtype=filter&now_time=1555664701
莱茵华庭,4室2厅2卫,,13040 元/m²蓬江区－中天国际－,发展大道,125平方米,48.90万,2015年,东南,普通住宅,低层(共28层),毛坯,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1655756297?from=filter&spread=commsearch_p&position=117&kwtype=filter&now_time=1555664701
圭峰东路18号小区,4室2厅2卫,,6740 元/m²新会区－人民会堂－,圭峰东路18号,108平方米,21.84万,2004年,南北,普通住宅,中层(共8层),精装修,满五年不唯一,https://jiangmen.anjuke.com/prop/view/A1599257841?from=filter&spread=commsearch_p&position=118&kwtype=filter&now_time=1555664701
岭南印象,3室2厅2卫,,10688 元/m²蓬江区－地王广场－,胜利北路,95.4平方米,30.60万,2015年,西北,普通住宅,低层(共32层),毛坯,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1631396994?from=filter&spread=commsearch_p&position=119&kwtype=filter&now_time=1555664701
奕聪花园,3室2厅2卫,,10871 元/m²江海区－外海－,金瓯路,97.5平方米,31.80万,2013年,北,普通住宅,高层(共31层),精装修,满二年唯一,https://jiangmen.anjuke.com/prop/view/A1583309309?from=filter&spread=commsearch_p&position=120&kwtype=filter&now_time=1555664701
经纬凯旋城,3室2厅2卫,,9167 元/m²鹤山市－中山路－,前进南路298号,120平方米,33.00万,2015年,南,普通住宅,中层(共28层),豪华装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1640942894?from=filter&spread=commsearch_p&position=121&kwtype=filter&now_time=1555664740
文华豪庭,1室1厅1卫,,7865 元/m²江海区－中环广场－,礼义二路,48.1平方米,11.34万,2017年,东,公寓,高层(共13层),毛坯,70年,有,不满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1654101267?from=filter&spread=commsearch_p&position=122&kwtype=filter&now_time=1555664740
奕聪花园,3室2厅2卫,,10866 元/m²江海区－外海－,金瓯路,127平方米,41.40万,2013年,北,普通住宅,高层(共18层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1643826194?from=filter&spread=commsearch_p&position=123&kwtype=filter&now_time=1555664740
连海苑,4室2厅2卫,,10363 元/m²江海区－外海－,下街中路,139.9平方米,43.50万,2014年,南,普通住宅,低层(共14层),豪华装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1646777434?from=filter&spread=commsearch_p&position=124&kwtype=filter&now_time=1555664740
怡福苑,3室2厅2卫,,6296 元/m²蓬江区－育德－,丰盛路29-101号,95.3平方米,18.00万,2008年,南,普通住宅,低层(共15层),精装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1622750783?from=filter&spread=commsearch_p&position=125&kwtype=filter&now_time=1555664740
碧桂园翡翠湾,3室2厅2卫,,6783 元/m²开平市－开平周边－,开平大道268号,115平方米,23.40万,2015年,北,普通住宅,高层(共18层),精装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1642575979?from=filter&spread=commsearch_p&position=126&kwtype=filter&now_time=1555664740
升平路19号小区,3室2厅2卫,,4527 元/m²开平市－幸福－,升平路19号,110平方米,14.94万,2010年,南,普通住宅,中层(共7层),豪华装修,70年,无,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1642886412?from=filter&spread=commsearch_p&position=127&kwtype=filter&now_time=1555664740
时代倾城,3室2厅2卫,,7234 元/m²鹤山市－中山路－,"沈海高速,近325国道",94平方米,20.40万,2018年,南,普通住宅,中层(共33层),精装修,满二年唯一,https://jiangmen.anjuke.com/prop/view/A1591658535?from=filter&spread=commsearch_p&position=128&kwtype=filter&now_time=1555664740
雅怡居,3室2厅2卫,,6952 元/m²蓬江区－双龙广场－,环市一路,105平方米,21.90万,2001年,南,普通住宅,中层(共8层),精装修,70年,无,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1646203157?from=filter&spread=commsearch_p&position=129&kwtype=filter&now_time=1555664740
南湖湾,3室2厅2卫,,12245 元/m²新会区－新会周边－,新会大道中41号,98平方米,36.00万,2016年,南北,普通住宅,中层(共18层),精装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1628782385?from=filter&spread=commsearch_p&position=130&kwtype=filter&now_time=1555664740
十里方圆,3室2厅2卫,,7494 元/m²鹤山市－中山路－,大雁山风景区西麓,112.1平方米,25.20万,2020年,南,普通住宅,低层(共33层),精装修,70年,有,不满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1657637809?from=filter&spread=commsearch_p&position=131&kwtype=filter&now_time=1555664740
江南新村,3室2厅2卫,,4630 元/m²江海区－中环广场－,中沙路55号,108平方米,15.00万,2002年,南,普通住宅,中层(共6层),精装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1654021306?from=filter&spread=commsearch_p&position=132&kwtype=filter&now_time=1555664740
奕聪花园,2室2厅1卫,,10506 元/m²江海区－外海－,金瓯路,79平方米,24.90万,2014年,南,普通住宅,高层(共18层),精装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1656751886?from=filter&spread=commsearch_p&position=133&kwtype=filter&now_time=1555664740
汇嘉南湾,3室2厅2卫,,9378 元/m²江海区－中环广场－,河南中沙路,98.1平方米,27.60万,2014年,东,普通住宅,低层(共30层),毛坯,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1645004566?from=filter&spread=commsearch_p&position=134&kwtype=filter&now_time=1555664740
华茵桂语,4室2厅2卫,,13079 元/m²蓬江区－滨江新区－,北环路,133.8平方米,52.50万,2013年,南,普通住宅,低层(共22层),豪华装修,70年,有,满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1629843496?from=filter&spread=commsearch_p&position=135&kwtype=filter&now_time=1555664740
侨园北小区,3室2厅1卫,,4200 元/m²开平市－侨园－,侨园路68号,100平方米,12.60万,2000年,东南,普通住宅,高层(共7层),豪华装修,70年,无,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1642919223?from=filter&spread=commsearch_p&position=136&kwtype=filter&now_time=1555664740
江悦城公园里,3室2厅1卫,,8800 元/m²江海区－高新区－,南山路,90平方米,23.76万,2017年,南,普通住宅,低层(共30层),精装修,70年,有,不满二年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1623660768?from=filter&spread=commsearch_p&position=137&kwtype=filter&now_time=1555664740
融创御府,3室2厅2卫,,5435 元/m²鹤山市－中山路－,鹤城大道66号,92平方米,15.00万,2019年,南,普通住宅,中层(共33层),精装修,70年,有,满五年,商品房唯一,https://jiangmen.anjuke.com/prop/view/A1653641395?from=filter&spread=commsearch_p&position=138&kwtype=filter&now_time=1555664740
华侨公馆二期,1室1厅1卫,,6423 元/m²恩平市－恩平周边－,泉林路,43.6平方米,8.40万,2018年,南北,普通住宅,高层(共20层),豪华装修,70年,有,不满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1659431803?from=filter&spread=commsearch_p&position=139&kwtype=filter&now_time=1555664740
华茵桂语,3室2厅2卫,,13469 元/m²蓬江区－滨江新区－,北环路,98平方米,39.60万,2015年,南北,普通住宅,低层(共24层),毛坯,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1630858391?from=filter&spread=commsearch_p&position=140&kwtype=filter&now_time=1555664740
天骄半岛,3室2厅1卫,,11029 元/m²江海区－中环广场－,富华路,88.4平方米,29.25万,2012年,南北,普通住宅,中层(共16层),豪华装修,70年,有,满二年,商品房不唯一,https://jiangmen.anjuke.com/prop/view/A1646135881?from=filter&spread=commsearch_p&position=141&kwtype=filter&now_time=1555664740
